,Compound,Date,Negative,Neutral,News Outlet,Positive,Source Account,Tweets Ago,Tweets Text
70,-0.6808,Sun Apr 29 01:16:13 +0000 2018,0.728,0.272,@FoxNews,0.0,FoxNews,71,"Man wanted in Maine deputy's slaying was arrested with the fallen officer's own cuffs, authorities say https://t.co/qdEDNsc9lI"
71,0.0,Sun Apr 29 01:10:08 +0000 2018,1.0,0.0,@FoxNews,0.0,FoxNews,72,"President @realDonaldTrump: ""@NASA is back - and Mars is waiting for us."" #TrumpRally https://t.co/L7bUPdF9na"
72,0.4019,Sun Apr 29 01:00:00 +0000 2018,0.816,0.0,@FoxNews,0.184,FoxNews,73,".@kanyewest releases new song, doubling down on support for President @realDonaldTrump. https://t.co/Sp86r2rUoK https://t.co/9OI3np6rNA"
73,0.6249,Sun Apr 29 00:57:21 +0000 2018,0.806,0.0,@FoxNews,0.194,FoxNews,74,".@RealCandaceO: ""Our fathers were not in our homes because that was incentivized by LBJ's Great Society Act.""… https://t.co/7ULpdguRi6"
74,0.8885,Sun Apr 29 00:57:00 +0000 2018,0.566,0.0,@FoxNews,0.434,FoxNews,75,"President @realDonaldTrump: ""We support the heroes of law enforcement. We have pride in our history and respect for… https://t.co/USANfExDV3"
75,0.2732,Sun Apr 29 00:56:34 +0000 2018,0.711,0.123,@FoxNews,0.166,FoxNews,76,".@RealCandaceO: ""We learn our history wrong. We learn that LBJ was the greatest president for black America and tha… https://t.co/gthuSZ9OMo"
76,0.4404,Sun Apr 29 00:55:15 +0000 2018,0.805,0.0,@FoxNews,0.195,FoxNews,77,".@RealCandaceO: ""[African Americans] are just doing a lot better under this administration."" @WattersWorld https://t.co/8ZoolcW9FW"
77,0.0,Sun Apr 29 00:54:39 +0000 2018,1.0,0.0,@FoxNews,0.0,FoxNews,78,".@RealCandaceO: ""What @kanyewest is doing is essentially assessing the differences between how black America is doi… https://t.co/WDx7v0WNu4"
78,0.7783,Sun Apr 29 00:54:00 +0000 2018,0.714,0.0,@FoxNews,0.286,FoxNews,79,"President @realDonaldTrump: ""You watch @Comey and you watch the way he lies... I did you a great favor when I fired… https://t.co/nbkeqmfj6P"
79,0.3818,Sun Apr 29 00:52:23 +0000 2018,0.867,0.0,@FoxNews,0.133,FoxNews,80,"Moments ago at his rally in Washington, Michigan, President @realDonaldTrump made clear that he wants Republicans t… https://t.co/Xfe83123er"
80,-0.6435,Sun Apr 29 00:45:00 +0000 2018,0.741,0.259,@FoxNews,0.0,FoxNews,81,"President @realDonaldTrump: ""@TheDemocrats don't care about our military. They don't. And they don't care about our… https://t.co/waah8Ud668"
81,0.5228,Sun Apr 29 00:41:47 +0000 2018,0.816,0.0,@FoxNews,0.184,FoxNews,82,"President @realDonaldTrump: ""Is this better than that phony, Washington White House Correspondents' Dinner? Is this… https://t.co/Bz8MdP7qLw"
82,0.0,Sun Apr 29 00:40:16 +0000 2018,1.0,0.0,@FoxNews,0.0,FoxNews,83,"President @realDonaldTrump: ""The future belongs to all of you."" #TrumpRally https://t.co/vIR37aXP6P"
83,0.6249,Sun Apr 29 00:39:14 +0000 2018,0.796,0.0,@FoxNews,0.204,FoxNews,84,"President @realDonaldTrump: ""We inherit the legacy of the great Americans who constructed the railroads, tamed the… https://t.co/EpsrFOGPs2"
84,0.5228,Sun Apr 29 00:38:48 +0000 2018,0.816,0.0,@FoxNews,0.184,FoxNews,85,"President @realDonaldTrump: ""Is this better than that phony, Washington White House Correspondents' Dinner? Is this… https://t.co/GPMHj2vb2r"
85,-0.4404,Sun Apr 29 00:36:49 +0000 2018,0.861,0.139,@FoxNews,0.0,FoxNews,86,"President @realDonaldTrump: ""It's time to look past the old divisions, tired thinking, the stale debates of the pas… https://t.co/02ol3hKY7x"
86,-0.2263,Sun Apr 29 00:36:13 +0000 2018,0.909,0.091,@FoxNews,0.0,FoxNews,87,"President @realDonaldTrump: ""We stand on the shoulders of patriots who poured out their sweat and blood and tears f… https://t.co/ioA5LfiEoN"
87,0.6369,Sun Apr 29 00:35:07 +0000 2018,0.656,0.0,@FoxNews,0.344,FoxNews,88,"President @realDonaldTrump: ""We have the best military."" #TrumpRally https://t.co/6KuD2WvFd5"
88,0.0,Sun Apr 29 00:34:44 +0000 2018,1.0,0.0,@FoxNews,0.0,FoxNews,89,"President @realDonaldTrump: ""@NASA is back - and Mars is waiting for us."" #TrumpRally https://t.co/ilCC6WUxfZ"
89,0.8591,Sun Apr 29 00:33:35 +0000 2018,0.578,0.0,@FoxNews,0.422,FoxNews,90,"President @realDonaldTrump: ""We believe that a strong nation must have strong borders.""

Supporters chant: ""Build t… https://t.co/AOtJYPCNjU"
90,0.6249,Sun Apr 29 00:33:13 +0000 2018,0.796,0.0,@FoxNews,0.204,FoxNews,91,"President @realDonaldTrump: ""We inherit the legacy of the great Americans who constructed the railroads, tamed the… https://t.co/MMNUBJ03uw"
91,-0.4404,Sun Apr 29 00:31:00 +0000 2018,0.861,0.139,@FoxNews,0.0,FoxNews,92,"President @realDonaldTrump: ""It's time to look past the old divisions, tired thinking, the stale debates of the pas… https://t.co/tEs5kmtoyt"
92,0.0,Sun Apr 29 00:29:55 +0000 2018,1.0,0.0,@FoxNews,0.0,FoxNews,93,"President @realDonaldTrump: ""We're the leader again and everybody is seeing it."" #TrumpRally https://t.co/PPbs41E4WE"
93,0.913,Sun Apr 29 00:29:30 +0000 2018,0.562,0.0,@FoxNews,0.438,FoxNews,94,"Supporter: ""We love you, Trump!""

President @realDonaldTrump: ""I love you, too.""

Crowd: ""USA! USA! USA! USA! USA!""… https://t.co/9mCM3wB2zj"
94,0.0,Sun Apr 29 00:28:52 +0000 2018,1.0,0.0,@FoxNews,0.0,FoxNews,95,"Crowd chants ""NOBEL, NOBEL, NOBEL"" at #TrumpRally. https://t.co/uRfz5zRPRz"
95,-0.0762,Sun Apr 29 00:27:53 +0000 2018,0.885,0.115,@FoxNews,0.0,FoxNews,96,"President @realDonaldTrump: ""We're not going to apologize anymore for America."" https://t.co/xlm7Oa4SiB"
96,0.3382,Sun Apr 29 00:25:56 +0000 2018,0.854,0.0,@FoxNews,0.146,FoxNews,97,"""This is Trump Country!""

Moments ago, @CLewandowski_ made a surprise appearance at President @realDonaldTrump's ra… https://t.co/ru1D8SzE9F"
97,0.0,Sun Apr 29 00:21:25 +0000 2018,1.0,0.0,@FoxNews,0.0,FoxNews,98,"President @realDonaldTrump: ""We're not the patsies anymore. We're not the pushovers anymore."" https://t.co/wTnA2sCiwR"
98,0.5777,Sun Apr 29 00:20:35 +0000 2018,0.828,0.0,@FoxNews,0.172,FoxNews,99,"President @realDonaldTrump: ""The economy is so good. The economy is so good... All around the world we're respected… https://t.co/GRpqiZBnBe"
99,0.0,Sun Apr 29 00:19:50 +0000 2018,1.0,0.0,@FoxNews,0.0,FoxNews,100,President @realDonaldTrump pauses his speech because a man or woman in the audience may have become ill.… https://t.co/8rkvb9Y34g
,Compound,Date,Negative,Neutral,News Outlet,Positive,Source Account,Tweets Ago,Tweets Text
0,0.2732,Sun Apr 29 04:36:56 +0000 2018,0.766,0.094,@nytimes,0.14,nytimes,1,"Finland's test of universal basic income – free money, no strings attached – will end this year. What did the natio… https://t.co/13N7X8AD9Y"
1,0.7783,Sun Apr 29 04:18:28 +0000 2018,0.595,0.0,@nytimes,0.405,nytimes,2,"There's a great way to get to know Paris: Walking, yes indeed https://t.co/1GtiNSJfou"
2,-0.25,Sun Apr 29 04:01:31 +0000 2018,0.833,0.167,@nytimes,0.0,nytimes,3,"In a Very Different Washington, Trump Unloads on a Litany of Adversaries https://t.co/u6ohZnBic5"
3,0.3612,Sun Apr 29 03:44:13 +0000 2018,0.872,0.0,@nytimes,0.128,nytimes,4,The first lady’s couture selection was an exceptional choice by a woman adapting the role to fit herself https://t.co/gcIM9LdvSi
4,0.0,Sun Apr 29 03:24:30 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,5,This simple side dish takes only 15 minutes to make https://t.co/BiAtNOwwyk
5,0.1901,Sun Apr 29 03:09:23 +0000 2018,0.923,0.0,@nytimes,0.077,nytimes,6,"You might ask, “Why does it take 7 people to write a song that sounds like it came from a computer?” But “The Middl… https://t.co/YaFzU4FzzJ"
6,0.1779,Sun Apr 29 02:50:19 +0000 2018,0.909,0.0,@nytimes,0.091,nytimes,7,"Amazon said it was raising the price of its Prime membership service 20%, to $119 from $99 https://t.co/83Blw5rdrx"
7,0.0,Sun Apr 29 02:32:50 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,8,"Celebrities of all stripes wanted to meet Emma González, though she herself said the person she really wanted to me… https://t.co/xBlBra7hSk"
8,0.3581,Sun Apr 29 02:14:25 +0000 2018,0.593,0.16,@nytimes,0.247,nytimes,9,"“My gladiator lay down his shield and gained his wings at 02.30 a.m. Absolutely heartbroken. I love you, my guy.” https://t.co/2CIYkgxmr1"
9,-0.6486,Sun Apr 29 01:55:07 +0000 2018,0.719,0.281,@nytimes,0.0,nytimes,10,"Larry Harvey, the Man Behind Burning Man, Is Dead at 70 https://t.co/qprHPecVLx"
10,0.2732,Sun Apr 29 01:44:25 +0000 2018,0.905,0.0,@nytimes,0.095,nytimes,11,"RT @NYTStyles: The visual language of heavy metal is punctuated by certain age-old signifiers: denim, leather, bullet belts, long hair, bla…"
11,0.0,Sun Apr 29 01:27:02 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,12,RT @nytimesworld: “We are not left or right. We are Nicaragua.” An uprising of young people has loosened Daniel Ortega’s grip on power. htt…
12,0.4404,Sun Apr 29 01:12:10 +0000 2018,0.884,0.0,@nytimes,0.116,nytimes,13,"In the corridors of American power, it can be as easy to find a man named John as it is to find a woman https://t.co/YbX50q6OXh"
13,0.8934,Sun Apr 29 00:56:39 +0000 2018,0.662,0.0,@nytimes,0.338,nytimes,14,"""When you fall in love, when you have fun with somebody, when you enjoy the way they see the world, nobody ever say… https://t.co/HAibulwjnL"
14,0.0,Sun Apr 29 00:38:37 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,15,"Six months ago, a parks official came across 2 boxes that had been sitting around for decades. Inside were 2,924 sl… https://t.co/IgPJhJqFcF"
15,-0.8442,Sun Apr 29 00:22:32 +0000 2018,0.563,0.437,@nytimes,0.0,nytimes,16,She Died After Collapsing on a Plane the Pilot Refused to Divert. Now Her Family Is Suing. https://t.co/y63CF3fIk0
16,0.0,Sun Apr 29 00:17:16 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,17,"The Nancy comic strip has been around since 1933. But in the past 2 weeks, Nancy has found a new voice. https://t.co/7At16q51um"
17,0.0644,Sun Apr 29 00:00:19 +0000 2018,0.741,0.105,@nytimes,0.154,nytimes,18,"A man given 20 months to live is still alive 10 years later, free of cancer. But the surgically implanted chemo pum… https://t.co/Z8vJSNvS12"
18,-0.0772,Sat Apr 28 23:41:58 +0000 2018,0.697,0.159,@nytimes,0.144,nytimes,19,A young soldier whose genitals were destroyed underwent extensive reconstructive surgery that doctors hope to offer… https://t.co/SaLtBwQOZC
19,0.0,Sat Apr 28 23:23:30 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,20,"Fiction: Familiar Tales Remixed, at the Hands of a Postmodern Master https://t.co/rRmz164yGR"
20,-0.4549,Sat Apr 28 23:23:02 +0000 2018,0.851,0.149,@nytimes,0.0,nytimes,21,A scientist spent years studying a gene. Then she had a baby with an extremely rare disorder tied to it. https://t.co/CyWpqgcJDa
21,-0.7184,Sat Apr 28 23:04:40 +0000 2018,0.727,0.273,@nytimes,0.0,nytimes,22,"Archaeologists in Sweden found victims of a 5th-century massacre where attackers used swords, axes and clubs to but… https://t.co/YhAq86eljs"
22,-0.5423,Sat Apr 28 22:45:02 +0000 2018,0.83,0.17,@nytimes,0.0,nytimes,23,"RT @nytimesworld: ""I believe Irish society is starting to listen to the voices and needs of women and ignore the propaganda pumped into us…"
23,0.0516,Sat Apr 28 22:30:08 +0000 2018,0.814,0.089,@nytimes,0.097,nytimes,24,"""It was only after the adrenaline and tension began to ease toward the end of the day that I realized we had assemb… https://t.co/nQo4C6LD15"
24,0.5267,Sat Apr 28 22:18:05 +0000 2018,0.841,0.0,@nytimes,0.159,nytimes,25,"For 2 people immersed in social justice and antiwar work, where everything seems to happen at a glacial pace, love… https://t.co/NlcdDlDjIJ"
25,0.0,Sat Apr 28 22:06:17 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,26,Stars Remember the Golden Age of New York Theater https://t.co/6nR9PdpaHe
26,0.0,Sat Apr 28 22:03:00 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,27,Doris Burke Has Game https://t.co/fgoRf3ynEa
27,0.0,Sat Apr 28 21:59:02 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,28,Opinion: “Rich” is still a man’s word. She's taking it back. https://t.co/GkNJgA8jvH
28,0.0,Sat Apr 28 21:45:08 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,29,How to spend 36 hours in Copenhagen https://t.co/x93j2aHsWL
29,0.25,Sat Apr 28 21:30:09 +0000 2018,0.9,0.0,@nytimes,0.1,nytimes,30,"An NYC burlesque troupe created a community where women of color, queer and transgender performers could be their u… https://t.co/71Z9yBNPH8"
30,0.0,Sat Apr 28 21:15:07 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,31,"""Every time I encounter lovers,"" the French photographer Willy Ronis said, ""my camera smiles."" https://t.co/yxnUvRD3Jh"
31,-0.6705,Sat Apr 28 20:59:03 +0000 2018,0.809,0.191,@nytimes,0.0,nytimes,32,"Diante Yarber was killed by the police in a Walmart parking lot on April 5 in Barstow, Calif. Officials have refuse… https://t.co/XlauT4CTdL"
32,-0.6124,Sat Apr 28 20:45:03 +0000 2018,0.67,0.254,@nytimes,0.076,nytimes,33,President Trump is privately rejecting the growing consensus among Republican leaders that they may lose the House… https://t.co/ESFWArEnCe
33,0.4404,Sat Apr 28 20:30:11 +0000 2018,0.884,0.0,@nytimes,0.116,nytimes,34,"Opinion: ""The good news is that more and more cities are deciding to wrest control of their streets back from the t… https://t.co/vjqXPneReS"
34,-0.3246,Sat Apr 28 20:14:07 +0000 2018,0.582,0.231,@nytimes,0.188,nytimes,35,"Grace Mave, 12, barely survived an assault on her village in Congo in which her mom and siblings died. The attacker… https://t.co/bNzjp3x5DN"
35,-0.6369,Sat Apr 28 19:59:05 +0000 2018,0.755,0.245,@nytimes,0.0,nytimes,36,"A fire broke out in a 33-story high-rise under construction in Baku, Azerbaijan, that was once called “Donald Trump… https://t.co/nX57OO0dbw"
36,0.4404,Sat Apr 28 19:54:58 +0000 2018,0.873,0.0,@nytimes,0.127,nytimes,37,"On the way to a work dinner, 2 senior men at Nike debated whether L.A. or Portland had better strip clubs, accordin… https://t.co/7n2qPQBpD6"
37,-0.5423,Sat Apr 28 19:45:08 +0000 2018,0.816,0.184,@nytimes,0.0,nytimes,38,"Five years ago, Pope Francis was elected to be an agent of change within a church shaken by scandals. He quickly be… https://t.co/4Nd7KZwrvf"
38,0.0,Sat Apr 28 19:29:46 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,39,"For too many women, life inside Nike had turned toxic. So a group of women there started a small revolt. https://t.co/zRXZoLFQoj"
39,0.4939,Sat Apr 28 19:14:04 +0000 2018,0.849,0.0,@nytimes,0.151,nytimes,40,"Ludwig Bemelmans said that Madeline was inspired by his mother, wife and daughter. “But,” his grandson wrote after… https://t.co/siGfgOMu5E"
40,-0.7519,Sat Apr 28 18:59:02 +0000 2018,0.512,0.335,@nytimes,0.153,nytimes,41,"“I have not been exempt from being dumb or cruel or hurtful to the very people I want to advocate for,” Joy Reid sa… https://t.co/8X7I4yMXYa"
41,0.0,Sat Apr 28 18:45:09 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,42,Archaeologists in Peru say they have found evidence of what could be one of the world’s largest single cases of chi… https://t.co/kwFGxAlE02
42,0.0,Sat Apr 28 18:30:05 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,43,A memorial in Alabama demands a reckoning with one of America's least recognized atrocities: the lynching of thousa… https://t.co/r013G4cH10
43,0.3581,Sat Apr 28 18:14:01 +0000 2018,0.593,0.16,@nytimes,0.247,nytimes,44,"“My gladiator lay down his shield and gained his wings at 02.30 a.m. Absolutely heartbroken. I love you, my guy.” https://t.co/1Xt9sRaarg"
44,-0.5859,Sat Apr 28 17:59:03 +0000 2018,0.758,0.242,@nytimes,0.0,nytimes,45,"Could the G.O.P. lose Congress? President Trump has privately dismissed concerns, leaving officials nervous about h… https://t.co/3yMpgG1sGS"
45,0.0,Sat Apr 28 17:45:04 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,46,👸🏻+🤴🏻https://t.co/wjIfFVGXWY
46,-0.8591,Sat Apr 28 17:30:11 +0000 2018,0.702,0.298,@nytimes,0.0,nytimes,47,The Golden State Killer’s barrage of rapes and murders began in a gold mining area east of Sacramento in 1976. By 1… https://t.co/S1k1HzYTpA
47,-0.6597,Sat Apr 28 17:16:04 +0000 2018,0.784,0.216,@nytimes,0.0,nytimes,48,"Opinion: Two scientists write that ""a worldwide catastrophe is underway among an extraordinary group of birds."" https://t.co/7rdAQMMsvv"
48,0.0,Sat Apr 28 17:01:02 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,49,"Brock Crouch ended up on a bulge of snow that snapped underneath him. Then, he fell out of sight. https://t.co/fYhaq9YA3a"
49,-0.8555,Sat Apr 28 16:49:01 +0000 2018,0.594,0.332,@nytimes,0.073,nytimes,50,"“He was extremely wily.” 

How a serial rapist and murderer in California flaunted his power as well as his belief… https://t.co/ZMxoC5aHjQ"
50,-0.2263,Sat Apr 28 16:43:37 +0000 2018,0.809,0.115,@nytimes,0.077,nytimes,51,"RT @jmartNYT: NEW: Top Republicans, including McConnell, increasingly believe they may lose both the House &amp; Senate, are pleading w Trump o…"
51,0.3818,Sat Apr 28 16:30:07 +0000 2018,0.894,0.0,@nytimes,0.106,nytimes,52,“It’s clear that we’re going to have to remove carbon dioxide from the atmosphere. And we’re going to have to do it… https://t.co/ooAcW9CM7f
52,-0.296,Sat Apr 28 16:15:04 +0000 2018,0.845,0.155,@nytimes,0.0,nytimes,53,"The week's most notable new songs and videos, chosen by @nytimesmusic critics https://t.co/R4vFkPHCjf"
53,0.0,Sat Apr 28 15:59:04 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,54,"Senator Jon Tester helped thwart the cabinet nomination of Dr. Ronny Jackson. 

President Donald Trump made it clea… https://t.co/xk6FJyNynM"
54,-0.5423,Sat Apr 28 15:45:07 +0000 2018,0.821,0.179,@nytimes,0.0,nytimes,55,"The official story of Ricky Boyd’s fatal encounter with law enforcement officers changed, then changed again https://t.co/WOkdcO1jeI"
55,0.5267,Sat Apr 28 15:31:06 +0000 2018,0.599,0.123,@nytimes,0.278,nytimes,56,“I realized I had the strength to look in the face of somebody who would commit a crime like this.” — Lise-Lotte Lu… https://t.co/Uf395wsfpk
56,0.0,Sat Apr 28 15:17:05 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,57,Bob Dylan is getting into the whiskey business with a brand called Heaven's Door — yet another career twist in 5 de… https://t.co/yFbALkL2pf
57,-0.4404,Sat Apr 28 14:59:05 +0000 2018,0.868,0.132,@nytimes,0.0,nytimes,58,"The $375,000 salary for the new CDC director has come under criticism from Senate Democrats and watchdog groups. He… https://t.co/d57yWPFnUU"
58,0.0,Sat Apr 28 14:45:08 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,59,Koreans set the table for a deal. Will President Trump be able to close it? https://t.co/CvOfIJmjTy
59,0.0,Sat Apr 28 14:30:06 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,60,Speaker Paul Ryan’s decision to dismiss the House chaplain has caused a firestorm on Capitol Hill https://t.co/5ODA2FXsc0
60,-0.4019,Sat Apr 28 14:17:03 +0000 2018,0.651,0.191,@nytimes,0.158,nytimes,61,"A relentless tide of people are fleeing the deepening economic crisis in Venezuela, testing Brazil's tolerance for… https://t.co/ZiQzFqwUmu"
61,0.6249,Sat Apr 28 14:02:05 +0000 2018,0.661,0.0,@nytimes,0.339,nytimes,62,"11 great titles expiring from Netflix in May
https://t.co/f7Bn552i3J"
62,-0.8074,Sat Apr 28 13:56:45 +0000 2018,0.57,0.43,@nytimes,0.0,nytimes,63,Trump Calls on Montana Democrat to Resign in Fight Over Failed V.A. Nomination https://t.co/5N3UGByvxn
63,-0.7184,Sat Apr 28 13:41:04 +0000 2018,0.75,0.25,@nytimes,0.0,nytimes,64,"In the Hart household, any act of insubordination could be severely punished. The children knew this all too well,… https://t.co/JLnQ5pGQum"
64,-0.5423,Sat Apr 28 13:21:06 +0000 2018,0.747,0.178,@nytimes,0.075,nytimes,65,Should genealogy databases be used to solve crimes? The Golden State Killer case has set off a debate over privacy… https://t.co/5Yw2PfGAGQ
65,0.5574,Sat Apr 28 13:20:08 +0000 2018,0.714,0.0,@nytimes,0.286,nytimes,66,"Korean Accord Draws Praise, and Caution, From North’s Neighbors https://t.co/TajSG38uGN"
66,0.0,Sat Apr 28 13:14:51 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,67,Why One Woman Testified Against Bill Cosby: ‘I Had the Strength’ https://t.co/xCzWD9aI4P
67,0.0,Sat Apr 28 13:02:02 +0000 2018,1.0,0.0,@nytimes,0.0,nytimes,68,"Six months ago, a parks official came across 2 boxes that had been sitting around for decades. Inside were 2,924 sl… https://t.co/9R2JZ4Mt1U"
68,0.1027,Sat Apr 28 12:41:03 +0000 2018,0.519,0.208,@nytimes,0.274,nytimes,69,The Ethicist: I'm a 73-year-old cancer survivor. Is it ethical to get a kidney transplant? https://t.co/cBGck0mmFs
69,0.7579,Sat Apr 28 12:35:36 +0000 2018,0.649,0.0,@nytimes,0.351,nytimes,70,"The Week in Good News: The Waffle House Hero, a Dachshund Museum, a Royal Baby https://t.co/Zlqb4Pp0sO"
